StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,Consent_BBB,Consent_Prolific,ParticipantID,Metainfo_Browser,Metainfo_Version,Metainfo_Operating System,Metainfo_Resolution,govt_trust_1,govt_trust_2,govt_trust_3,govt_trust_4,internet_trust_1,internet_trust_2,internet_trust_3,internet_trust_4,internet_trust_5,internet_trust_6,internet_trust_7,internet_trust_8,ssa_trust_1,ssa_trust_2,ssa_trust_3,ssa_trust_4,ssa_trust_5,ssa_trust_6,ssa_trust_7,ssa_trust_8,ssa_trust_9,ssa_trust_10,OnlineShopping,BID,surveyArm,PROLIFIC_PID,PID
7/30/2022 9:44,7/30/2022 9:46,100,141,TRUE,7/30/2022 9:46,R_4GSEktV3sH5nWg1,,,Yes,,Safari iPhone,15.5,iPhone,375x812,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Strongly Agree,Slightly Agree,Neither Agree nor Disagree,Disagree,Slightly Disagree,Disagree,Slightly Disagree,Slightly Disagree,Disagree,Disagree,Slightly Disagree,Disagree,A few times a week / Daily,,arm1_control,5ff89d666bab930e7c5f0c52,5ff89d666bab930e7c5f0c52
7/30/2022 9:44,7/30/2022 9:46,100,171,TRUE,7/30/2022 9:47,R_3IRKENN47LSha54,,,Yes,,Safari iPhone,14.1.2,iPhone,414x896,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Disagree,Slightly Agree,Disagree,Agree,Slightly Disagree,Slightly Agree,Strongly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Disagree,Agree,Agree,Neither Agree nor Disagree,Slightly Disagree,Agree,Slightly Disagree,Once a month,,arm1_control,62bb2aab9ab9a9f782859359,62bb2aab9ab9a9f782859359
7/30/2022 9:45,7/30/2022 9:47,100,116,TRUE,7/30/2022 9:47,R_3R2bN5wiZcACc21,,,Yes,,Chrome,102.0.0.0,Windows NT 10.0,2752x1152,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Disagree,Slightly Disagree,Disagree,Slightly Agree,Slightly Agree,Agree,Strongly Agree,Agree,Slightly Agree,Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Disagree,A few times a week / Daily,,arm3_tips,6272855781e676baeace5b81,6272855781e676baeace5b81
7/30/2022 9:34,7/30/2022 9:47,100,784,TRUE,7/30/2022 9:47,R_2wRfOEE6ri7pSAg,,,Yes,,Safari,14.1.2,Macintosh,1440x900,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Agree,Agree,Slightly Agree,Agree,Disagree,Slightly Agree,Agree,Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Once a week,,arm4_interactive,5d0fbedf101793000168ef7a,5d0fbedf101793000168ef7a
7/30/2022 9:43,7/30/2022 9:47,100,225,TRUE,7/30/2022 9:47,R_UA1StGzy4ZUOcsV,,,Yes,,Chrome,103.0.0.0,CrOS x86_64 14816.82.0,1366x768,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Agree,Disagree,Disagree,Disagree,Slightly Disagree,Slightly Disagree,Strongly Agree,Slightly Disagree,Strongly Disagree,Agree,Strongly Disagree,Strongly Disagree,Neither Agree nor Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Disagree,Strongly Disagree,Once a week,,arm4_interactive,5ebc6d34046b2a0bc9f2b3b8,5ebc6d34046b2a0bc9f2b3b8
7/30/2022 9:45,7/30/2022 9:47,100,119,TRUE,7/30/2022 9:47,R_emJyjaP62adkP5f,,,Yes,,Chrome,103.0.0.0,CrOS aarch64 14816.131.0,1536x864,Very little,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Once a week,,arm3_tips,5fc2dd55ef90dd21f01a7d02,5fc2dd55ef90dd21f01a7d02
7/30/2022 9:44,7/30/2022 9:47,100,197,TRUE,7/30/2022 9:47,R_4260HzPAzrEl70J,,,Yes,,Chrome,102.0.5005.63,Windows NT 10.0,1280x720,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,A few times a year,,arm2_generalinfo,5f31bbe840a5c90e5a9a7b68,5f31bbe840a5c90e5a9a7b68
7/30/2022 9:43,7/30/2022 9:48,100,290,TRUE,7/30/2022 9:48,R_1jwh1qWoiMopsRo,,,Yes,,Firefox,102,Windows NT 10.0,1024x768,Very little,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Strongly Agree,Slightly Agree,Agree,Strongly Agree,Disagree,Neither Agree nor Disagree,Slightly Agree,Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Disagree,Once a month,,arm4_interactive,56e6a66af6ed900006a5867c,56e6a66af6ed900006a5867c
7/30/2022 9:43,7/30/2022 9:48,100,271,TRUE,7/30/2022 9:48,R_x5TrED0vRr4wyhX,,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1536x864,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Strongly Disagree,Slightly Agree,Disagree,Slightly Disagree,Strongly Agree,Strongly Agree,Disagree,Slightly Disagree,Slightly Disagree,Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,A few times a year,,arm2_generalinfo,5e65061173afb2277765b53b,5e65061173afb2277765b53b
7/30/2022 9:46,7/30/2022 9:48,100,163,TRUE,7/30/2022 9:48,R_1OpMSBEGo6IcxTw,,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,Very little,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Agree,Agree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Agree,Strongly Agree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Agree,Neither Agree nor Disagree,Once a month,,arm1_control,5b48a9e14acd54000132a67f,5b48a9e14acd54000132a67f
7/30/2022 9:45,7/30/2022 9:49,100,213,TRUE,7/30/2022 9:49,R_3nSjiCKBqoTAWDK,,,Yes,,Chrome,103.0.0.0,Macintosh,1440x900,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Disagree,Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Agree,Strongly Agree,Strongly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Once a month,,arm4_interactive,606e49629d86f881366da9a2,606e49629d86f881366da9a2
7/30/2022 9:44,7/30/2022 9:49,100,286,TRUE,7/30/2022 9:49,R_22trpmsEgAKnHBH,,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1366x768,Some,Basically content,Only some of the time,Government should do more to solve problems.,Disagree,Strongly Disagree,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Once a week,,arm3_tips,5f326f3697c53601f394368a,5f326f3697c53601f394368a
7/30/2022 9:44,7/30/2022 9:49,100,319,TRUE,7/30/2022 9:49,R_3e9z2aOrYPFQDeQ,,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1536x864,Some,Frustrated,Never,Government is doing too many things better left to businesses and individuals.,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,A few times a week / Daily,,arm1_control,62b5da77688feb883eba275d,62b5da77688feb883eba275d
7/30/2022 9:46,7/30/2022 9:49,100,208,TRUE,7/30/2022 9:49,R_3kM5OJCqEUhfTbd,,,Yes,,Chrome,103.0.0.0,CrOS x86_64 14816.131.0,1366x768,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Disagree,Slightly Disagree,Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Strongly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,A few times a week / Daily,,arm2_generalinfo,5d751c07515c8b0017ed08fc,5d751c07515c8b0017ed08fc
7/30/2022 9:45,7/30/2022 9:49,100,276,TRUE,7/30/2022 9:49,R_3fQalQQ40ItaEwK,,,Yes,,Chrome,96.0.4664.104,Android 11,1007x601,Quite a lot,Basically content,Most of the time,Government is doing too many things better left to businesses and individuals.,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Slightly Agree,Agree,Slightly Agree,Strongly Agree,Agree,Agree,Agree,Agree,A few times a year,,arm2_generalinfo,5ebc70e8d7a1780bedd1514e,5ebc70e8d7a1780bedd1514e
7/30/2022 9:42,7/30/2022 9:50,100,467,TRUE,7/30/2022 9:50,R_1is4T0Y3RlDfcuY,,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1280x720,None at all,Angry,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Agree,Slightly Disagree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Once a month,,arm1_control,60e88e0b7d305b5fbae3ebef,60e88e0b7d305b5fbae3ebef
7/30/2022 9:47,7/30/2022 9:50,100,167,TRUE,7/30/2022 9:50,R_bKNhIK9mPTFivlf,,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1440x960,Very little,Angry,Never,Government should do more to solve problems.,Neither Agree nor Disagree,Disagree,Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Once a month,,arm2_generalinfo,5b2870cf7f78160001465bf9,5b2870cf7f78160001465bf9
7/30/2022 9:31,7/30/2022 9:50,100,1110,TRUE,7/30/2022 9:50,R_3ESAXswpKpAShGG,,,Yes,,Chrome,103.0.0.0,Macintosh,1440x900,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Disagree,Strongly Disagree,Strongly Disagree,Disagree,Agree,Strongly Agree,Strongly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,A few times a week / Daily,,arm4_interactive,5c52f898110c55000144bf18,5c52f898110c55000144bf18
7/30/2022 9:42,7/30/2022 9:50,100,498,TRUE,7/30/2022 9:50,R_3j8S6wSludZyPEr,,,Yes,,Firefox,103,Windows NT 10.0,1280x720,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Disagree,Strongly Disagree,Agree,Slightly Disagree,Slightly Agree,Strongly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Disagree,Neither Agree nor Disagree,Disagree,A few times a year,,arm3_tips,6298fbc8e35ae6800ccb3128,6298fbc8e35ae6800ccb3128
7/30/2022 9:44,7/30/2022 9:50,100,393,TRUE,7/30/2022 9:50,R_2xPI5x3OeXCue5B,,,Yes,,Firefox,102,Windows NT 10.0,1366x768,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,A few times a year,,arm3_tips,5765b92cf96b100001f64c9a,5765b92cf96b100001f64c9a
7/30/2022 9:48,7/30/2022 9:51,100,163,TRUE,7/30/2022 9:51,R_u9Rw4KeTlhLCckp,,,Yes,,Safari iPhone,Unknown,iPhone,414x896,Very little,Angry,Only some of the time,Government should do more to solve problems.,Slightly Agree,Disagree,Slightly Disagree,Agree,Disagree,Slightly Agree,Strongly Agree,Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Disagree,A few times a week / Daily,,arm4_interactive,6111a5a887b188d6038ae741,6111a5a887b188d6038ae741
7/30/2022 9:44,7/30/2022 9:51,100,420,TRUE,7/30/2022 9:51,R_3sttHk2a1Ct1ab0,,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1536x864,Quite a lot,Frustrated,Never,Government is doing too many things better left to businesses and individuals.,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Once a month,,arm4_interactive,5c830a66d6a4d0000164097d,5c830a66d6a4d0000164097d
7/30/2022 9:29,7/30/2022 9:51,100,1343,TRUE,7/30/2022 9:51,R_AiDbcIz482zMi3f,,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Agree,Slightly Agree,Strongly Agree,Agree,Agree,Disagree,Disagree,Disagree,Slightly Agree,Agree,Agree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Agree,Slightly Agree,Neither Agree nor Disagree,Once a week,,arm1_control,5c1bc0ab84ff14000184c2ce,5c1bc0ab84ff14000184c2ce
7/30/2022 9:49,7/30/2022 9:52,100,181,TRUE,7/30/2022 9:52,R_3ReXIPBfDdM7Ztr,,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,Some,Basically content,Most of the time,Government is doing too many things better left to businesses and individuals.,Agree,Slightly Agree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Slightly Agree,Agree,Slightly Agree,Once a month,,arm1_control,5dce29700ad506063969a4a5,5dce29700ad506063969a4a5
7/30/2022 9:48,7/30/2022 9:52,100,264,TRUE,7/30/2022 9:52,R_3HptoGRhch9weei,,,Yes,,Chrome,103.0.0.0,Windows NT 6.1,1600x900,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,A few times a week / Daily,,arm3_tips,612e7ef85edba8d26ef96c99,612e7ef85edba8d26ef96c99
7/30/2022 9:48,7/30/2022 9:53,100,277,TRUE,7/30/2022 9:53,R_1dH0KKrV03LNRhA,,,Yes,,Chrome,103.0.0.0,Android 9,412x846,Some,Angry,Only some of the time,Government is doing too many things better left to businesses and individuals.,Agree,Agree,Slightly Agree,Agree,Disagree,Disagree,Slightly Agree,Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Once a month,,arm3_tips,62b077136224952ffd679d48,62b077136224952ffd679d48
7/30/2022 9:51,7/30/2022 9:53,100,109,TRUE,7/30/2022 9:53,R_1llqbdrYer9EeWJ,,,Yes,,Chrome,103.0.0.0,Android 12,360x800,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Agree,Agree,Slightly Agree,Disagree,Slightly Agree,Disagree,Slightly Agree,Strongly Agree,Slightly Agree,Slightly Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,A few times a week / Daily,,arm2_generalinfo,57272517e386b9000e3e2b72,57272517e386b9000e3e2b72
7/30/2022 9:44,7/30/2022 9:53,100,565,TRUE,7/30/2022 9:53,R_vJsKYj9WfHGoX9D,,,Yes,,Chrome,103.0.0.0,Macintosh,1920x1080,Some,Frustrated,Never,Government is doing too many things better left to businesses and individuals.,Disagree,Disagree,Slightly Disagree,Disagree,Slightly Agree,Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Disagree,A few times a week / Daily,,arm4_interactive,5fadeb340e10471fdeb5fbf5,5fadeb340e10471fdeb5fbf5
7/30/2022 9:50,7/30/2022 9:54,100,214,TRUE,7/30/2022 9:54,R_1MSsJCoyLMSGRGh,,,Yes,,Chrome,103.0.0.0,Macintosh,1440x900,Very little,Angry,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Disagree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,A few times a week / Daily,,arm1_control,5f4d07b4fae27694de8f5af1,5f4d07b4fae27694de8f5af1
7/30/2022 9:46,7/30/2022 9:54,100,443,TRUE,7/30/2022 9:54,R_23WDMmAA2kMw8s9,,,Yes,,Safari iPhone,15.5,iPhone,390x844,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Disagree,Slightly Disagree,Disagree,Slightly Disagree,Disagree,Slightly Disagree,Disagree,A few times a week / Daily,,arm4_interactive,62b9be2d34a053c8a3c0df16,62b9be2d34a053c8a3c0df16
7/30/2022 9:49,7/30/2022 9:54,100,281,TRUE,7/30/2022 9:54,R_2eXC09Es3mMDDdc,,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1536x864,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Agree,Agree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Once a week,,arm2_generalinfo,5d69678bf4d251001c0f81f3,5d69678bf4d251001c0f81f3
7/30/2022 9:34,7/30/2022 9:54,100,1211,TRUE,7/30/2022 9:54,R_2QxmL1tOyc8JUm8,,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,Quite a lot,Basically content,Most of the time,Government should do more to solve problems.,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Slightly Agree,Once a month,,arm1_control,62730c9848db9da9ff3bf670,62730c9848db9da9ff3bf670
7/30/2022 9:53,7/30/2022 9:54,100,66,TRUE,7/30/2022 9:54,R_2CfcaP4nijQpjSm,,,Yes,,Chrome,103.0.0.0,Android 12,412x915,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,A few times a week / Daily,,arm4_interactive,628657b7caedf309ae8e806e,628657b7caedf309ae8e806e
7/30/2022 9:46,7/30/2022 9:54,100,507,TRUE,7/30/2022 9:54,R_Z9v1vqiSq0RDyut,,,Yes,,Safari iPhone,15.3,iPhone,390x844,None at all,Angry,Never,Government is doing too many things better left to businesses and individuals.,Slightly Disagree,Disagree,Slightly Disagree,Slightly Disagree,Slightly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Slightly Disagree,Disagree,Slightly Disagree,Disagree,Disagree,Once a month,,arm2_generalinfo,5ef246c6d2b9060809858e7e,5ef246c6d2b9060809858e7e
7/30/2022 9:50,7/30/2022 9:54,100,215,TRUE,7/30/2022 9:54,R_1K8CZdwzRoS8FyV,,,Yes,,Chrome,100.0.4896.127,Windows NT 10.0,1536x864,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Disagree,Neither Agree nor Disagree,Slightly Agree,Agree,Agree,Strongly Agree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Agree,Agree,Once a week,,arm1_control,60de263c69ce74cd6a2d11d8,60de263c69ce74cd6a2d11d8
